repo,type,number,title,labels,created_at,url,body
JustGoingViral/Neural-Epigenetic-Cancer-Intelligence-Platform,issues,8,Add security helper functions and update imports,['codex'],2025-08-09T03:37:09Z,https://github.com/JustGoingViral/Neural-Epigenetic-Cancer-Intelligence-Platform/pull/8,"## Summary
- add utility functions for password hashing and token creation in security core
- update auth module imports to use new helpers

## Testing
- `python -m py_compile backend/app/core/security.py backend/app/api/v1/auth.py backend/app/db/init_db.py`


------
https://chatgpt.com/codex/tasks/task_e_68964ebe9c088328912b603143014861"
JustGoingViral/Neural-Epigenetic-Cancer-Intelligence-Platform,issues,5,Expose security helper functions and settings,['codex'],2025-08-09T03:36:11Z,https://github.com/JustGoingViral/Neural-Epigenetic-Cancer-Intelligence-Platform/pull/5,"## Summary
- add top-level security helpers for password hashing, token creation, and user retrieval
- expose current-user role checks for clinician and researcher access
- provide a module-level `settings` instance in configuration

## Testing
- `pytest` *(fails: AssertionError: non-body parameters must be in path, query, header or cookie: risk_score)*

------
https://chatgpt.com/codex/tasks/task_e_68964e206cb48328b35ef55483453268"
Keeper888/privacyguardian,issues,13,Add 'Access Vault' button to GUI,[],2026-01-02T15:34:14Z,https://github.com/Keeper888/privacyguardian/issues/13,"## Feature Request

Add a button in the GUI dashboard to access and view stored tokens/PII mappings.

## Problem

When PrivacyGuardian tokenizes sensitive data (like passwords), users need a way to retrieve the original values. Currently there's no GUI way to look up what a token like `◈PG:PASS_fa3ea86129f9◈` maps to.

**Bigger problem:** Even if you can see the values, without context you won't know *what* each piece of data is for. A password is useless if you don't know which service it belon"
Keeper888/privacyguardian,issues,12,Descriptive Tokens: The Borrowed Tongue Architecture,[],2026-01-02T11:32:34Z,https://github.com/Keeper888/privacyguardian/issues/12,"## Summary

Extend PrivacyGuardian from PII-only protection to **full semantic tokenization** with descriptive metadata hints.

**Goal:** AI understands code structure and patterns without seeing actual sensitive values.

## The Problem

Current approach only protects PII patterns (emails, passwords, API keys). But:
- Function names like `connect_to_acme_production` leak company identity
- Hostnames like `db.acme-corp.internal` leak infrastructure
- Comments often contain sensitive context

## T"
Keeper888/privacyguardian,issues,11,Implement LD_PRELOAD hook to protect GUI apps,[],2026-01-02T11:27:03Z,https://github.com/Keeper888/privacyguardian/issues/11,"## Summary

Protect GUI apps (Antigravity, Cursor, Windsurf) by intercepting data BEFORE encryption, not at the network level.

## Learning Doc

Read first: [docs/learnings/0005-ld-preload-ssl-hook.md](https://github.com/Keeper888/privacyguardian/blob/main/docs/learnings/0005-ld-preload-ssl-hook.md)

## The Idea

```
App prepares request with PII
       ↓
LD_PRELOAD hooks SSL_write ← WE INTERCEPT HERE
       ↓
Filter PII, replace with tokens
       ↓
App encrypts already-filtered data
       ↓
S"
Keeper888/privacyguardian,issues,9,Verify: PII protection works when AI scans codebase (not just user input),[],2026-01-02T03:33:28Z,https://github.com/Keeper888/privacyguardian/issues/9,"## Context

PrivacyGuardian works as a transparent proxy that intercepts all API traffic. In theory, this should protect PII in:

1. **User inputs** (what you type/paste) ✅ Confirmed working
2. **Codebase scans** (when AI reads files via tools) ✅ **CONFIRMED WORKING** (see below)

## Evidence from Testing (2026-01-02)

Stats progression during a Claude Code session:

| When | Items Protected | Tokens |
|------|-----------------|--------|
| Start of session | 25 | 27 |
| After reading files | 32 "
Keeper888/privacyguardian,issues,8,Browser support for web-based LLM interfaces,[],2026-01-02T03:02:39Z,https://github.com/Keeper888/privacyguardian/issues/8,"## Summary
Extend PrivacyGuardian to protect PII in browser-based LLM interfaces.

## Current state
Proxy supports API endpoints only:
- `api.anthropic.com`, `api.openai.com`, etc.
- Works with CLI tools and SDKs

## Web interfaces to support
- `claude.ai`
- `chat.openai.com`
- `gemini.google.com`
- `chat.mistral.ai`

## Challenges
1. **HTTPS interception** - browsers use HTTPS directly
2. **Different request format** - web apps use different JSON structures than APIs
3. **Browser configuration*"
Keeper888/privacyguardian,issues,4,GUI Dashboard for monitoring blocked PII,[],2025-12-30T20:45:10Z,https://github.com/Keeper888/privacyguardian/issues/4,"## Overview
A lightweight GUI to show what PII has been intercepted and encrypted.

## Design
```
┌─────────────────────────────────────────────────────────┐
│  🛡️ PrivacyGuardian                              [—][×] │
├─────────────────────────────────────────────────────────┤
│  Status: ● ACTIVE                    Uptime: 2h 34m    │
├─────────────────────────────────────────────────────────┤
│  Protected Items Today:                                 │
│  ┌───────────────────────────────────────"
Keeper888/privacyguardian,issues,3,Desktop notification on startup,[],2025-12-30T20:45:08Z,https://github.com/Keeper888/privacyguardian/issues/3,"## Overview
Show a desktop notification when PrivacyGuardian is active and protecting traffic.

## Implementation
Use `notify-send` or GTK notifications:

```python
import subprocess

def notify_startup():
    subprocess.run([
        ""notify-send"",
        ""--icon=security-high"",
        ""--urgency=normal"",
        ""🛡️ PrivacyGuardian Active"",
        ""PII protection is now running. All LLM traffic is being filtered.""
    ])
```

## Notification Events
1. **Startup**: ""PrivacyGuardian Active - "
Keeper888/privacyguardian,issues,2,Auto-start on boot (systemd service),[],2025-12-30T19:42:14Z,https://github.com/Keeper888/privacyguardian/issues/2,"## Overview
PrivacyGuardian must start automatically when the OS boots, before any LLM apps launch.

## Implementation

### 1. Systemd User Service
```ini
# ~/.config/systemd/user/privacyguardian.service
[Unit]
Description=PrivacyGuardian PII Protection Proxy
After=network-online.target
Wants=network-online.target

[Service]
Type=simple
ExecStart=/home/raven/Desktop/ClaudeVault/Projects/privacyguardian/guardian start
Restart=always
RestartSec=3

[Install]
WantedBy=default.target
```

### 2. ipta"
Mustafabeshara/medical-business-ai-agent,issues,7,Bump pnpm from 10.22.0 to 10.28.2,"['dependencies', 'javascript']",2026-01-26T21:10:55Z,https://github.com/Mustafabeshara/medical-business-ai-agent/pull/7,"Bumps [pnpm](https://github.com/pnpm/pnpm/tree/HEAD/pnpm) from 10.22.0 to 10.28.2.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/pnpm/pnpm/releases"">pnpm's releases</a>.</em></p>
<blockquote>
<h2>pnpm 10.28.2</h2>
<h2>Patch Changes</h2>
<ul>
<li>
<p>Security fix: prevent path traversal in <code>directories.bin</code> field.</p>
</li>
<li>
<p>When pnpm installs a <code>file:</code> or <code>git:</code> dependency, it now validates that symlinks point w"
Mustafabeshara/medical-business-ai-agent,issues,1,Bump body-parser from 2.2.0 to 2.2.1 in /mcp-server,"['dependencies', 'javascript']",2025-11-25T19:52:17Z,https://github.com/Mustafabeshara/medical-business-ai-agent/pull/1,"Bumps [body-parser](https://github.com/expressjs/body-parser) from 2.2.0 to 2.2.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/expressjs/body-parser/releases"">body-parser's releases</a>.</em></p>
<blockquote>
<h2>v2.2.1</h2>
<h2>Important: Security</h2>
<ul>
<li>Security fix for <a href=""https://www.cve.org/CVERecord?id=CVE-2025-13466"">CVE-2025-13466</a> (<a href=""https://github.com/expressjs/body-parser/security/advisories/GHSA-wqch-xfxh-vrr4"">GHSA"
PranavShashidhara/MediAssist_AI,issues,1,test,[],2025-07-29T18:41:13Z,https://github.com/PranavShashidhara/MediAssist_AI/issues/1,"Tracks improvements across documentation, security, code structure, and notebook design in the Cold Pipeline codebase."
Precise-Goals/Carex-AI---Healthcare-Ecosystem,issues,1,Fix React Server Components CVE vulnerabilities,[],2026-01-12T19:10:55Z,https://github.com/Precise-Goals/Carex-AI---Healthcare-Ecosystem/pull/1,"> [!IMPORTANT]
> This is an automatic PR generated by Vercel to help you with patching efforts. We can't guarantee it's comprehensive, and it may contain mistakes. Please review our [guidance](https://vercel.link/additional-checks) before merging these changes.

A critical remote code execution (RCE) vulnerability in React Server Components, impacting frameworks such as Next.js, was identified in the project [carex-ai](https://vercel.com/sarthaks-projects-e711f64f/carex-ai). The vulnerability en"
SSameer20/SkinAI,issues,24,[BUG]: No Image upload option in homepage,"['bug', 'feature']",2024-11-25T20:35:26Z,https://github.com/SSameer20/SkinAI/issues/24,"**Describe the bug**
No Image upload option in homepage

**Additional context**

"
SSameer20/SkinAI,issues,15,Code Clean Up ,"['bug', 'assigned', 'completed']",2024-10-17T16:31:46Z,https://github.com/SSameer20/SkinAI/issues/15,Code Clean Up 
SSameer20/SkinAI,issues,13,[BUG]: Tab Icon need to change,"['bug', 'assigned']",2024-10-16T09:20:27Z,https://github.com/SSameer20/SkinAI/issues/13,"**Describe the bug**
Tab Icon need to change

![Screenshot 2024-10-16 144433](https://github.com/user-attachments/assets/63a8992c-8b62-471f-9394-26108b2f05fa)

**Possible File**
`client\index.html`
`client\public`"
SSameer20/SkinAI,issues,9,[Feature] : Implement_Assist,['bug'],2024-10-15T04:39:51Z,https://github.com/SSameer20/SkinAI/issues/9,"Describe the feature/implementation
Description of the feature or assistance you need with the implementation.

Screenshots or mockups
If applicable, add screenshots or mockups to help explain the feature or implementation details.

Desktop (please complete the following information):
OS: [e.g. Ubuntu 20.04]
Browser [e.g. Chrome, Firefox]
Version [e.g. 95]
Smartphone (please complete the following information):
Device: [e.g. iPhone X, Samsung Galaxy S10]
OS: [e.g. iOS 14, Android 10]"
SSameer20/SkinAI,issues,8,[Feature]: Mailing service for User Authentication ,"['bug', 'feature', 'assigned']",2024-10-08T17:55:23Z,https://github.com/SSameer20/SkinAI/issues/8,Mailing service for User Authentication 
SSameer20/SkinAI,issues,7,[ISSUE] : Home page UI need to redesign,['bug'],2024-10-07T15:46:58Z,https://github.com/SSameer20/SkinAI/issues/7,"Need a good eye catching UI for Home page and following pages.
"
Smart-AI-Memory/empathy-framework,issues,15,chore(deps): Bump actions/setup-python from 5 to 6,"['ci', 'security']",2025-12-24T21:01:19Z,https://github.com/Smart-AI-Memory/empathy-framework/pull/15,"Bumps [actions/setup-python](https://github.com/actions/setup-python) from 5 to 6.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/actions/setup-python/releases"">actions/setup-python's releases</a>.</em></p>
<blockquote>
<h2>v6.0.0</h2>
<h2>What's Changed</h2>
<h3>Breaking Changes</h3>
<ul>
<li>Upgrade to node 24 by <a href=""https://github.com/salmanmkc""><code>@​salmanmkc</code></a> in <a href=""https://redirect.github.com/actions/setup-python/pull/1164"""
Smart-AI-Memory/empathy-framework,issues,14,chore(deps): Bump actions/upload-artifact from 4 to 6,"['ci', 'security']",2025-12-24T21:01:18Z,https://github.com/Smart-AI-Memory/empathy-framework/pull/14,"Bumps [actions/upload-artifact](https://github.com/actions/upload-artifact) from 4 to 6.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/actions/upload-artifact/releases"">actions/upload-artifact's releases</a>.</em></p>
<blockquote>
<h2>v6.0.0</h2>
<h2>v6 - What's new</h2>
<blockquote>
<p>[!IMPORTANT]
actions/upload-artifact@v6 now runs on Node.js 24 (<code>runs.using: node24</code>) and requires a minimum Actions Runner version of 2.327.1. If you are u"
Smart-AI-Memory/empathy-framework,issues,13,chore(deps): Bump devcontainers/python from 1-3.11-bullseye to 3.13-bullseye in /.devcontainer,['devcontainer'],2025-12-24T21:01:16Z,https://github.com/Smart-AI-Memory/empathy-framework/pull/13,"Bumps devcontainers/python from 1-3.11-bullseye to 3.13-bullseye.


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=devcontainers/python&package-manager=docker&previous-version=1-3.11-bullseye&new-version=3.13-bullseye)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter "
Smart-AI-Memory/empathy-framework,issues,9,Add OpenSSF Scorecard badge to README,[],2025-11-26T23:35:09Z,https://github.com/Smart-AI-Memory/empathy-framework/pull/9,"## Description

Adds the OpenSSF Scorecard badge to README.md for visibility into security best practices compliance. The scorecard workflow (`.github/workflows/scorecard.yml`) was already configured.

## Type of Change

- [ ] 🐛 Bug fix (non-breaking change which fixes an issue)
- [ ] ✨ New feature (non-breaking change which adds functionality)
- [ ] 💥 Breaking change (fix or feature that would cause existing functionality to not work as expected)
- [x] 📝 Documentation update
- [ ] 🎨 Code style "
Smart-AI-Memory/empathy-framework,issues,6,Set up OpenSSF Scorecard for security badge,"['documentation', 'enhancement']",2025-11-16T17:11:05Z,https://github.com/Smart-AI-Memory/empathy-framework/issues/6,"## 🔒 Enhancement: OpenSSF Scorecard

**Priority:** Medium
**Type:** Security, Enhancement
**Timeline:** Week 2-3

### Goal

Register with OpenSSF Scorecard to display security best practices badge and improve repository security posture.

### Benefits

- Security best practices badge on README
- Automated security checks
- Identify security improvements
- Build trust with users
- Industry-standard security scoring

### Implementation Steps

- [x] Visit https://securityscorecards.dev
- [x] Regist"
StanfordBDHG/HealthGPT,issues,52,LLM download not working,['bug'],2025-10-17T01:25:31Z,https://github.com/StanfordBDHG/HealthGPT/issues/52,"### Description

When I select the local LLM option, it says that it's downloading Llama 3.2 3B model, but it stays at 0% of 100%, and doesn't appear to be downloading the model at all.

### Reproduction

select the Local LLM option and click download button.

### Expected behavior

the download would start

### Additional context

_No response_

### Code of Conduct

- [x] I agree to follow this project's Code of Conduct and Contributing Guidelines"
StanfordBDHG/HealthGPT,issues,44,🐛 Bug report: I am using iPhone 14 and I am unable to access health data,['bug'],2025-02-04T15:23:47Z,https://github.com/StanfordBDHG/HealthGPT/issues/44,"### Description

The description says it all. I have setup a development environment and I am trying to run the app on my iPhone 14, and I also see HealthApp and and see number of steps and various data.

When I go to HealthGPT and configure with OpenAI and I am asking questions, it is always coming back with data not available as shown in the image. Am I doing something wrong?

![Image](https://github.com/user-attachments/assets/08ea5bdb-0fda-486c-9ef2-ab8b37600d3b)

### Reproduction

Please se"
StanfordBDHG/HealthGPT,issues,40,TestFlight Link Closed,['bug'],2024-09-25T10:07:13Z,https://github.com/StanfordBDHG/HealthGPT/issues/40,"### Description

The TestFlight link isn't working anymore. Are you open to new users? I'm interested.

### Reproduction

N/A

### Expected behavior

Users can try the app using TestFlight

### Additional context

_No response_

### Code of Conduct

- [X] I agree to follow this project's Code of Conduct and Contributing Guidelines"
StanfordBDHG/HealthGPT,issues,39,Adds support for on-device LLMs with SpeziLLMLocal,[],2024-04-04T10:49:20Z,https://github.com/StanfordBDHG/HealthGPT/pull/39,"# Adds support for on-device LLMs with SpeziLLMLocal

## :recycle: Current situation & Problem
Currently, the app can only use OpenAI models such as GPT-4. However, users may prefer to run an LLM on-device for increased privacy. This is now supported via the [SpeziLLMLocal](https://swiftpackageindex.com/stanfordspezi/spezillm/documentation/spezillmlocal) target of the [SpeziLLM module](https://github.com/Stanfordspezi/spezillm) and can be enabled in HealthGPT.

## :gear: Release Notes 
- A"
StanfordBDHG/HealthGPT,issues,30,Error Querying OpenAI Api,['bug'],2023-06-18T12:17:24Z,https://github.com/StanfordBDHG/HealthGPT/issues/30,"### Description

I'm receiving the following error in the console after submitting a message:

Error querying OpenAI API: keyNotFound(CodingKeys(stringValue: ""id"", intValue: nil), Swift.DecodingError.Context(codingPath: [], debugDescription: ""No value associated with key CodingKeys(stringValue: \""id\"", intValue: nil) (\""id\"")."", underlyingError: nil))

I have tried adding the api key both on the welcome screen in the app as well as in the OpenAI-info in supporting files.



### Reproductio"
StanfordBDHG/HealthGPT,issues,8,Stream GPT Responses,"['bug', 'enhancement']",2023-04-19T16:27:55Z,https://github.com/StanfordBDHG/HealthGPT/issues/8,"### Use Case

It would be great if the UI and logic would support streaming GPT responses to the client UI.

### Problem

The streaming of responses to the client is currently broken and tracked in https://github.com/MacPaw/OpenAI/issues/14

### Solution

Incorporate the feature once https://github.com/MacPaw/OpenAI/issues/14 is closed.

### Code of Conduct

- [X] I agree to follow this project's Code of Conduct and Contributing Guidelines"
TarekkMU1911/AI-Agent-Diabetes-Diagnosis,issues,14,Adding Updates of the GPTneo,['enhancement'],2025-09-10T16:44:11Z,https://github.com/TarekkMU1911/AI-Agent-Diabetes-Diagnosis/pull/14,"Adding the new notebook of GPTneo tuning and it is just the notebook because of the leakage of free credits on lighting ai,  so any one wants to run it he can do it and this version is for 50k records of the final dataset not all of it"
TarekkMU1911/AI-Agent-Diabetes-Diagnosis,issues,7,Fix: Fixing the dataset json file,['bug'],2025-09-06T23:40:09Z,https://github.com/TarekkMU1911/AI-Agent-Diabetes-Diagnosis/pull/7,"Fixing the UCI Patients json dataset file, and organizing the structure of the branch by deleting un-needed files these are used in the other branches but not in this branch (Notebooks, Codes, Datasets)and created a directory for the preprocessed json dataset."
TarekkMU1911/AI-Agent-Diabetes-Diagnosis,issues,6,Fix: Fixing the UCI Patients json dataset file,['bug'],2025-09-06T23:26:41Z,https://github.com/TarekkMU1911/AI-Agent-Diabetes-Diagnosis/pull/6,"Fixing the UCI Patients json dataset file, and organizing the structure of the branch by deleting the unused files these belongs to other branches (datasets, notebooks, codes)"
The-Swarm-Corporation/HospitalSim,issues,6,[FEAT][[Improve Prompts],['bug'],2025-08-11T17:27:47Z,https://github.com/The-Swarm-Corporation/HospitalSim/issues/6,"- Improve the prompting for the agents, they are trying to predict the future"
The-Swarm-Corporation/MedGuard,issues,29,Bump pypa/gh-action-pypi-publish from 1.9.0 to 1.13.0,"['dependencies', 'github_actions']",2025-09-08T21:27:10Z,https://github.com/The-Swarm-Corporation/MedGuard/pull/29,"Bumps [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish) from 1.9.0 to 1.13.0.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/pypa/gh-action-pypi-publish/releases"">pypa/gh-action-pypi-publish's releases</a>.</em></p>
<blockquote>
<h2>v1.13.0</h2>
<!-- raw HTML omitted -->
<blockquote>
<p>[!important]
🚨 This release includes fixes for <a href=""https://github.com/pypa/gh-action-pypi-publish/security/advisories/GHSA-vxmw-7h4f-hq"
The-Swarm-Corporation/MedicalCoderSwarm,issues,36,Bump pypa/gh-action-pypi-publish from 1.9.0 to 1.13.0,"['dependencies', 'github_actions']",2025-09-08T20:40:41Z,https://github.com/The-Swarm-Corporation/MedicalCoderSwarm/pull/36,"Bumps [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish) from 1.9.0 to 1.13.0.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/pypa/gh-action-pypi-publish/releases"">pypa/gh-action-pypi-publish's releases</a>.</em></p>
<blockquote>
<h2>v1.13.0</h2>
<!-- raw HTML omitted -->
<blockquote>
<p>[!important]
🚨 This release includes fixes for <a href=""https://github.com/pypa/gh-action-pypi-publish/security/advisories/GHSA-vxmw-7h4f-hq"
The-Swarm-Corporation/radiology-swarm,issues,21,Bump pypa/gh-action-pypi-publish from 1.9.0 to 1.13.0,"['dependencies', 'github_actions']",2025-09-08T00:20:19Z,https://github.com/The-Swarm-Corporation/radiology-swarm/pull/21,"Bumps [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish) from 1.9.0 to 1.13.0.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/pypa/gh-action-pypi-publish/releases"">pypa/gh-action-pypi-publish's releases</a>.</em></p>
<blockquote>
<h2>v1.13.0</h2>
<!-- raw HTML omitted -->
<blockquote>
<p>[!important]
🚨 This release includes fixes for <a href=""https://github.com/pypa/gh-action-pypi-publish/security/advisories/GHSA-vxmw-7h4f-hq"
UCSC-VLAA/o1_medical,issues,2,无法找到lancet的data,['bug'],2025-01-04T15:11:50Z,https://github.com/UCSC-VLAA/o1_medical/issues/2,"### Describe the bug

感谢作者贡献很好的评测平台，但是似乎论文中提到了lancet的data，但是我无法在你们原始的仓库里面找到他们，是我miss它了吗？

### To Reproduce

已经成功git lfs pull了，但是并未找到lancet的数据

### Code snippets

```Python
None
```


### OS

linux

### Python version

v3.9

### Library version

None"
UCSC-VLAA/o1_medical,issues,1,You may want to remove the leaked api keys.,[],2024-09-25T09:10:29Z,https://github.com/UCSC-VLAA/o1_medical/issues/1,"As the title described, check your code and remove the api keys.
﻿
Leave me along if you share the keys intentionally."
WangRongsheng/CareGPT,issues,13,在执行export_model.py脚本时保存模型验证出错,['bug'],2024-02-22T06:48:02Z,https://github.com/WangRongsheng/CareGPT/issues/13,"### 执行命令
```shell
python src/export_model.py --model_name_or_path ～/Documents/machine_learn/llama-2-7b-chat-hf --checkpoint_dir ～/Documents/machine_learn/CareLlama2-7b-super --finetuning_type lo
ra --template llama2 --output_dir ./marged
```
### 出错信息
```shell
Thrown during validation:
[UserWarning('`do_sample` is set to `False`. However, `temperature` is set to `0.9` -- this flag is only used in sample-based generation modes. You should set `do_sample=True` or unset `temperature`.'), Use"
WangRongsheng/CareGPT,issues,6,启动gradio报错,['bug'],2023-11-10T09:48:53Z,https://github.com/WangRongsheng/CareGPT/issues/6,"你好，为了快速体验一下微调后llama2的医疗问答效果，我从您提供的地址“wangrongsheng/CareLlama2-7b-multi“下载了模型，并将其放在CareGPT跟目录下，然后修改CareGPT/Gradio/model.py中的底7行model_id = '../CareLlama2-7b-multi'。然后按照文档安装完依赖，执行python app.py，报了下面的错，请问大佬，这大概是哪里出了问题？

OSError: Unable to load weights from pytorch checkpoint file for '../CareLlama2-7b-multi/pytorch_model-00001-of-00002.bin' at '../CareLlama2-7b-multi/pytorch_model-00001-of-00002.bin'. If you tried to load a PyTorch model from a TF 2.0 checkpoint, please set from_tf=True."
berntpopp/phentrieve,issues,124,test_embeddings_real.py fails on macOS - expects CPU but gets MPS device,['bug'],2025-12-08T14:24:44Z,https://github.com/berntpopp/phentrieve/issues/124,"## Description

Test `tests/unit/core/test_embeddings_real.py::TestLoadEmbeddingModel::test_default_model_cpu` fails on macOS because the embedding model is automatically moved to MPS (Metal Performance Shaders) device instead of CPU.

## Error

```
AssertionError: expected call not found.
Expected: to('cpu')
  Actual: to('mps')
```

## Root Cause

The test assumes the model will use CPU, but PyTorch automatically selects MPS on Apple Silicon Macs when available. The test mock verification is to"
berntpopp/phentrieve,issues,122,Benchmark command fails when no model is specified,['bug'],2025-12-08T09:04:28Z,https://github.com/berntpopp/phentrieve/issues/122,"### Issue: Benchmark command fails when no model is specified

**Description:**
When running `phentrieve benchmark run` without the `--model-name` option, the command fails with an error about a missing Chroma collection for an empty model name. This occurs because the CLI code incorrectly passes an empty string (```) as the `model_name` parameter, overriding the default model configured in `phentrieve.yaml`.

**Steps to Reproduce:**
1. Ensure the default model is set in `phentrieve.yaml` (e.g.,"
berntpopp/phentrieve,issues,111,Deploy: hpo_core_data needs write access for hpo_data.db generation,[],2025-12-01T10:38:00Z,https://github.com/berntpopp/phentrieve/issues/111,"## Problem

The security-hardened `docker-compose.yml` mounts the data directory as read-only (`:ro`), but the HPO database file (`hpo_data.db`) needs to be created during data preparation, which requires write access.

**Error:**
```
docker exec phentrieve_repo-phentrieve_api-1 phentrieve data prepare
...
ERROR - HPO data preparation failed: Failed to initialize database: unable to open database file
```

**Root cause:**
```yaml
volumes:
  # Data mount - read-only by default for security
  - ${"
berntpopp/phentrieve,issues,110,Docs: Breaking changes in Docker security hardening need migration guide,[],2025-12-01T10:00:10Z,https://github.com/berntpopp/phentrieve/issues/110,"## Summary

The recent Docker security hardening changes introduced several breaking changes that affect existing deployments. There is no migration guide or upgrade documentation, causing production failures when users update.

## Related Issues

This is a meta-issue tracking the deployment problems discovered during a production update:

| Issue | Problem | Severity |
|-------|---------|----------|
| #105 | Frontend healthcheck uses `curl` (not in Alpine) | Low - cosmetic |
| #106 | CORS `allo"
berntpopp/phentrieve,issues,108,Deploy: ChromaDB permissions fail with non-root container user,[],2025-12-01T09:58:30Z,https://github.com/berntpopp/phentrieve/issues/108,"## Problem

After updating to the security-hardened Docker configuration, the API fails to access the ChromaDB indexes due to permission mismatch between the container user and the host filesystem ownership.

**Error in logs:**
```
ERROR:root:Error connecting to ChromaDB: /phentrieve_data_mount/indexes: error returned from database: (code: 8) attempt to write a readonly database
ERROR:root:DenseRetriever: Failed to connect to Chroma collection 'phentrieve_biolord_2023_m' at '/phentrieve_data_mou"
berntpopp/phentrieve,issues,104,fix(security): Remove vulnerable setuptools from base image,[],2025-11-30T22:00:38Z,https://github.com/berntpopp/phentrieve/pull/104,"## Summary

Removes vulnerable setuptools from the Python base image's system site-packages to resolve Trivy security alerts.

**Root Cause**: The base `python:3.11-slim-bookworm` image ships with setuptools 65.5.1 in `/usr/local/lib/python3.11/site-packages/`. Even though we upgrade setuptools to >=78.1.1 in the virtual environment, Trivy still detects the vulnerable system-level package.

**Solution**: Remove setuptools, _distutils_hack, and pkg_resources from the base image in the runtime sta"
berntpopp/phentrieve,issues,103,fix(security): Upgrade SQLite from 3.42.0 to 3.51.1,[],2025-11-30T21:35:19Z,https://github.com/berntpopp/phentrieve/pull/103,"## Summary

- Upgrade SQLite from 3.42.0 to 3.51.1 to fix critical CVEs
- Switch from SHA256 to SHA3-256 checksum verification (SQLite 3.51+ requirement)

## CVEs Fixed

- **CVE-2025-7458** (Critical): SQLite integer overflow vulnerability
- **CVE-2025-6965** (Critical): Integer truncation in SQLite

## Changes

1. Update `SQLITE_VERSION` from `3420000` to `3510100`
2. Update `SQLITE_YEAR` from `2023` to `2025`
3. Switch from `SQLITE_SHA256` to `SQLITE_SHA3_256` with new checksum
4. Change verif"
berntpopp/phentrieve,issues,101,fix(security): Address remaining CodeQL and Dockle security alerts,[],2025-11-30T20:45:35Z,https://github.com/berntpopp/phentrieve/pull/101,"## Summary

This PR addresses the remaining security scanning alerts from CodeQL and Dockle that were introduced after the comprehensive security infrastructure was set up.

### CodeQL Fixes (9 alerts addressed)

**Unused Global Variables (`py/unused-global-variable`):**
- Added `__all__` exports to `api/config.py` to explicitly declare the public API and help CodeQL understand cross-module usage
- Added `__all__` exports to `phentrieve/config.py` for the same reason
- Note: The 4 alerts in `que"
berntpopp/phentrieve,issues,100,fix(codeql): Resolve static analysis security alerts,[],2025-11-30T17:44:10Z,https://github.com/berntpopp/phentrieve/pull/100,"## Summary
- Fix all ERROR-level CodeQL alerts (uninitialized local variables)
- Fix all WARNING-level CodeQL alerts (unreachable code, procedure return value)
- Fix multiple NOTE-level code quality issues (imports, unused variables, context managers)

## Changes Made

### ERROR Fixes (Critical)
- `tests/e2e/test_docker_health.py`: Initialize `data: dict = {}` before try blocks to prevent uninitialized variable access

### WARNING Fixes
- `phentrieve/evaluation/semantic_metrics.py`: Remove dead "
berntpopp/phentrieve,issues,98,fix(security): Resolve all npm vulnerabilities and improve CI disk space,[],2025-11-30T16:59:51Z,https://github.com/berntpopp/phentrieve/pull/98,"## Summary

Resolves all 6 Dependabot security alerts:
- #22 glob CLI command injection (High)
- #18 vite server.fs.deny bypass on Windows (Moderate)  
- #5 Got redirect to UNIX socket (Moderate)
- #1 esbuild development server vulnerability (Moderate)
- #14 Vite middleware public directory issue (Low)
- #15 Vite server.fs HTML files issue (Low)

## Changes

### Frontend Security Fixes
- **Remove `vite-plugin-imagemin`** - Unmaintained plugin causing 29 of 33 vulnerabilities
- **Upgrade vite 4.x"
berntpopp/phentrieve,issues,97,feat(security): Add comprehensive security scanning infrastructure,[],2025-11-30T16:13:35Z,https://github.com/berntpopp/phentrieve/pull/97,"## Summary

- Add multi-layered security scanning to CI/CD pipeline
- pip-audit and Bandit for Python security
- eslint-plugin-security and npm audit for JavaScript
- CodeQL SAST for both languages
- Dockle CIS benchmark scanning for Docker images
- Dependency Review action to block vulnerable PRs

## Changes

### New Workflows
- `security.yml` - pip-audit, Bandit, npm audit scans
- `codeql.yml` - GitHub CodeQL SAST (Python + JavaScript)

### Updated Workflows  
- `docker-publish.yml` - Added Do"
